STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,siec,Standard international energy product classification (SIEC),nrg_cons,Energy consumption,unit,Unit of measure,tax,Taxes,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2011-S1,,0.1678,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2011-S2,,0.1662,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2012-S1,,0.1696,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2012-S2,,0.1706,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2013-S1,,0.1665,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2013-S2,,0.1646,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2014-S1,,0.1738,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2014-S2,,0.1738,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2015-S1,,0.1767,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2015-S2,,0.1767,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2016-S1,,0.1698,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2016-S2,,0.1698,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2017-S1,,0.1615,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2017-S2,,0.1618,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2018-S1,,0.1671,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2018-S2,,0.1691,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2019-S1,,0.1798,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2019-S2,,0.1799,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2020-S1,,0.1986,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2020-S2,,0.1985,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2021-S1,,0.1988,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2021-S2,,0.1989,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2022-S1,,0.2017,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2022-S2,,0.2042,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2023-S1,,0.2008,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LU,Luxembourg,2023-S2,,0.2015,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2010-S1,,0.1049,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2010-S2,,0.1048,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2011-S1,,0.1168,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2011-S2,,0.1342,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2012-S1,,0.1382,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2012-S2,,0.1369,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2013-S1,,0.1378,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2013-S2,,0.1358,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2014-S1,,0.1365,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2014-S2,,0.1301,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2015-S1,,0.1635,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2015-S2,,0.165,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2016-S1,,0.1628,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2016-S2,,0.1624,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2017-S1,,0.1586,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2017-S2,,0.1582,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2018-S1,,0.1531,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2018-S2,,0.1511,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2019-S1,,0.1629,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2019-S2,,0.1640,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2020-S1,,0.1420,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2020-S2,,0.1432,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2021-S1,,0.1403,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2021-S2,,0.1886,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2022-S1,,0.1759,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2022-S2,,0.2992,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2023-S1,,0.3054,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,LV,Latvia,2023-S2,,0.2774,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2010-S1,,0.1647,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2010-S2,,0.1653,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2011-S1,,0.1651,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2011-S2,,0.1666,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2012-S1,,0.1673,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2012-S2,,0.1678,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2013-S1,,0.1664,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2013-S2,,0.1689,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2014-S1,,0.1474,,,,,
dataflow,ESTAT:NRG_PC_204(1.0),Electricity prices for household consumers - bi-annual data (from 2007 onwards),S,"Half-yearly, semesterly",E7000,Electricity,KWH2500-4999,Consumption from 2 500 kWh to 4 999 kWh - band DC,KWH,Kilowatt-hour,I_TAX,All taxes and levies included,EUR,Euro,MT,Malta,2014-S2,,0.1248,,,,,
